gain,actDist,GoodBuyInterReward,BadBuyInterPenalty,ImpossibleBuyPenalty,GoodSellInterReward,BadSellInterPenalty,ImpossibleSellPenalty,NonInvestmentPenalty,Layers,TendWindowBars,Lookback
0,"[(1, 747); (2, 1411)]",0.6,0,-0.7000000000000001,0.6900000000000001,-0.65,-0.61,0,1,50,16
-0.16616460614623807,"[(0, 26); (1, 1767); (2, 365)]",0.87,-0.05,-0.6,0.93,-1,-1,-0.1,5,40,13
-0.15409678558813142,"[(0, 51); (1, 78); (2, 2029)]",0.9400000000000001,0,-0.66,0.85,-0.8,-1,-0.07,5,50,16
-0.09788577509755232,"[(0, 58); (1, 93); (2, 2007)]",0.6,-0.22,-0.6,0.78,-0.45,-1,0,3,10,3
0.6842681802057468,"[(0, 1); (2, 2157)]",0.6,-0.2,-0.8300000000000001,0.85,-0.13,-0.96,-0.05,1,10,3
-3.651605533877261,"[(0, 297); (1, 311); (2, 1550)]",0.62,0,-0.9,0.78,0,-0.6,-0.01,1,20,6
0,"[(1, 6); (2, 2152)]",0.79,-0.07,-0.8300000000000001,0.6,-0.65,-0.61,-0.04,1,50,16
0,"[(2, 2158)]",1,-0.09,-0.6,0.75,-1,-0.85,0,2,50,16
-2.2840014189428874,"[(0, 863); (1, 593); (2, 702)]",0.74,-0.01,-0.65,0.6,-0.9,-0.77,-0.04,3,20,6
-1.7945725434551258,"[(0, 144); (1, 327); (2, 1687)]",0.85,-0.21,-0.74,0.7000000000000001,-1,-1,-0.03,4,10,3
0.5226294595549277,"[(0, 1); (1, 20); (2, 2137)]",0.75,-0.02,-0.85,0.63,-0.15,-0.9400000000000001,0,4,40,13
-0.27663157894736845,"[(0, 126); (1, 96); (2, 1936)]",0.97,0,-0.78,0.6,-0.4,-0.81,-0.1,4,50,16
-0.8122571529494877,"[(0, 7); (1, 19); (2, 2132)]",0.96,-0.1,-0.75,0.76,-0.93,-0.92,-0.09,5,40,13
0.5052770485987939,"[(0, 797); (1, 1361)]",0.72,-0.2,-0.86,0.89,-0.51,-1,0,1,30,10
0,"[(2, 2158)]",0.61,0,-0.9,0.77,-0.02,-0.6,-0.01,1,20,6
0,"[(1, 187); (2, 1971)]",0.86,0,-0.6,0.6,-0.98,-0.93,-0.09,6,20,6
0.2822013422818792,"[(0, 5); (1, 92); (2, 2061)]",0.72,-0.18,-0.8300000000000001,0.6,-0.81,-1,-0.1,5,50,16
-0.8399531748847109,"[(0, 19); (1, 143); (2, 1996)]",0.76,-0.04,-0.72,0.62,-0.79,-0.77,-0.03,3,20,6
0,"[(2, 2158)]",1,-0.05,-0.6,0.91,-1,-1,-0.07,2,30,10
-0.8837357824090428,"[(0, 61); (1, 1850); (2, 247)]",0.78,-0.03,-0.89,0.88,-0.06,-0.65,-0.02,4,40,13
0.7569833274210712,"[(0, 95); (2, 2063)]",0.6900000000000001,-0.09,-0.6,1,-0.29,-1,-0.1,1,30,10
-0.49756552454962916,"[(0, 248); (1, 255); (2, 1655)]",0.85,-0.2,-0.68,0.61,-1,-0.9500000000000001,0,3,40,13
0.9087997174143413,"[(0, 85); (2, 2073)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-2.3800227030862007,"[(0, 310); (1, 455); (2, 1393)]",0.86,0,-0.6,0.6,-0.93,-0.85,-0.04,6,30,10
0.7844083362769341,"[(0, 9); (1, 83); (2, 2066)]",0.8300000000000001,-0.12,-1,0.76,-0.6900000000000001,-0.6,0,1,40,13
-0.9042781128059595,"[(0, 68); (1, 879); (2, 1211)]",0.73,-0.1,-0.97,0.9,-0.21,-0.98,-0.01,3,10,3
-0.024238382405108193,"[(0, 5); (1, 164); (2, 1989)]",0.73,-0.05,-0.6900000000000001,0.63,-0.51,-0.76,-0.03,3,20,6
-0.02970540445072413,"[(0, 1); (1, 80); (2, 2077)]",0.89,0,-0.73,0.86,-0.19,-0.97,-0.07,3,40,13
0,"[(1, 3); (2, 2155)]",0.75,-0.19,-0.86,0.79,-0.47000000000000003,-0.9500000000000001,0,1,50,16
0,"[(2, 2158)]",0.74,-0.19,-0.6,0.75,-0.44,-0.99,-0.05,1,30,10
0,"[(1, 126); (2, 2032)]",0.78,-0.2,-0.64,1,-0.49,-0.98,-0.04,5,20,6
-1.6588611797951254,"[(0, 165); (1, 1993)]",0.65,-0.16,-0.61,1,-0.38,-0.71,-0.08,1,50,16
-0.11789332391381137,"[(0, 605); (1, 57); (2, 1496)]",0.6,-0.3,-0.6,0.85,-0.23,-0.86,-0.05,1,50,16
0.46878841398799015,"[(0, 31); (1, 47); (2, 2080)]",0.99,-0.09,-0.63,0.7000000000000001,-1,-1,-0.04,7,50,16
-3.5854161050017734,"[(0, 568); (1, 440); (2, 1150)]",0.8200000000000001,-0.07,-0.6,0.8,-0.92,-0.9500000000000001,-0.09,5,20,6
-0.7075743171337353,"[(0, 80); (1, 1795); (2, 283)]",0.74,-0.02,-0.91,0.72,-0.48,-0.8,0,2,20,6
0,"[(1, 287); (2, 1871)]",0.8300000000000001,-0.11,-0.74,0.65,-0.86,-0.88,-0.09,6,20,6
-0.6210286117979513,"[(0, 432); (1, 225); (2, 1501)]",0.8300000000000001,-0.12,-1,0.76,-0.6900000000000001,-0.6,0,1,40,13
0.7802894643490599,"[(0, 45); (2, 2113)]",0.72,-0.2,-0.86,0.89,-0.51,-1,0,1,30,10
0.151311903920876,"[(0, 6); (1, 57); (2, 2095)]",0.99,-0.09,-0.63,0.7000000000000001,-1,-1,-0.04,7,50,16
0,"[(1, 58); (2, 2100)]",0.64,-0.1,-0.75,0.77,-0.41000000000000003,-0.62,-0.01,3,30,10
-3.27409254680325,"[(0, 1336); (1, 315); (2, 507)]",0.72,-0.18,-0.8300000000000001,0.6,-0.81,-1,-0.1,5,50,16
-2.5720652713728267,"[(0, 182); (1, 1522); (2, 454)]",0.72,-0.2,-0.86,0.89,-0.51,-1,0,1,30,10
0,"[(2, 2158)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-1.3554849237318198,"[(0, 1540); (1, 565); (2, 53)]",0.6900000000000001,-0.09,-0.6,1,-0.29,-1,-0.1,1,30,10
-1.470151117417524,"[(0, 110); (1, 2048)]",0.6,-0.2,-0.8300000000000001,0.85,-0.13,-0.96,-0.05,1,10,3
0,"[(2, 2158)]",0.75,-0.02,-0.85,0.63,-0.15,-0.9400000000000001,0,4,40,13
-0.10768209113387495,"[(0, 11); (1, 2147)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
0.7765604824405817,"[(0, 2153); (1, 4); (2, 1)]",0.8200000000000001,-0.18,-0.87,0.8,-0.88,-1,0,2,20,6
-0.6833359347286272,"[(0, 107); (1, 117); (2, 1934)]",0.74,-0.01,-0.81,0.66,-0.39,-0.76,-0.04,3,20,6
-2.6901956905687037,"[(0, 226); (1, 467); (2, 1465)]",0.76,-0.04,-0.9,0.64,-0.06,-0.9400000000000001,0,4,40,13
0.17992337708407236,"[(0, 81); (1, 101); (2, 1976)]",0.71,-0.08,-0.61,0.6,-0.32,-0.6,0,5,10,3
0.7066420716566159,"[(0, 1); (1, 2); (2, 2155)]",0.6900000000000001,-0.11,-0.77,0.6900000000000001,-0.38,-0.65,-0.02,5,20,6
-0.11325185446838575,"[(0, 10); (1, 158); (2, 1990)]",0.8,-0.18,-0.8300000000000001,0.6,-1,-1,-0.1,6,50,16
-0.9303809861653067,"[(0, 103); (1, 73); (2, 1982)]",1,-0.25,-0.63,0.75,-1,-1,0,4,10,3
-0.8502078751330259,"[(0, 66); (1, 92); (2, 2000)]",0.78,-0.18,-0.6,0.68,-0.8,-0.9500000000000001,-0.06,5,20,6
-0.07983327446132109,"[(0, 41); (1, 168); (2, 1949)]",0.86,0,-0.71,0.76,-1,-0.85,0,1,40,13
-1.8439815537424618,"[(0, 2006); (1, 149); (2, 3)]",0.6,-0.2,-0.8300000000000001,0.85,-0.13,-0.96,-0.05,1,10,3
-0.10396891557753445,"[(0, 3); (1, 2155)]",0.79,0,-1,0.9400000000000001,0,-0.79,0,1,50,16
0,"[(2, 2158)]",0.99,-0.09,-0.6,0.75,-1,-0.84,0,2,40,13
-0.365440227030862,"[(0, 5); (1, 33); (2, 2120)]",0.99,0,-0.6,0.98,-0.05,-0.8,-0.06,2,20,6
-0.38524196397032856,"[(0, 14); (1, 99); (2, 2045)]",0.76,0,-0.96,1,-0.61,-0.6,0,2,50,16
0.11280170273146505,"[(0, 26); (1, 31); (2, 2101)]",0.67,-0.06,-0.6,0.76,-0.52,-0.85,-0.04,6,20,6
1.0068251152891095,"[(0, 1); (2, 2157)]",1,0,-0.63,0.72,-1,-0.86,-0.03,5,30,10
-2.6718155374246186,"[(0, 232); (1, 387); (2, 1539)]",0.74,-0.06,-0.73,0.68,-0.72,-0.6900000000000001,-0.03,1,20,6
0.6022305782192267,"[(0, 18); (1, 11); (2, 2129)]",0.78,-0.01,-0.67,0.71,-0.78,-0.96,-0.05,5,30,10
-7.959511883646683,"[(0, 1253); (1, 904); (2, 1)]",0.89,0,-0.76,0.89,-0.73,-0.97,-0.03,2,30,10
0.1789911316069528,"[(0, 11); (1, 39); (2, 2108)]",0.78,-0.3,-0.75,0.72,-1,-0.99,-0.04,2,20,6
0,"[(1, 19); (2, 2139)]",0.76,-0.11,-0.8300000000000001,1,-0.73,-0.86,-0.01,1,20,6
-0.3085732529265697,"[(0, 13); (1, 45); (2, 2100)]",0.8300000000000001,-0.05,-1,0.8,0,-0.84,0,5,10,3
0.052205746718694566,"[(0, 2); (1, 230); (2, 1926)]",0.85,0,-0.6,0.6,-1,-0.9400000000000001,-0.1,7,30,10
0.7989343738914508,"[(0, 2040); (1, 1); (2, 117)]",0.85,-0.07,-0.79,0.88,-0.25,-0.6,0,2,20,6
0,"[(1, 2158)]",0.6,-0.02,-0.8,0.6,-0.46,-0.84,-0.04,1,20,6
0.7779102790533381,"[(0, 2138); (2, 20)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
0.2812730483927941,"[(0, 5); (1, 10); (2, 2143)]",0.85,-0.2,-0.68,0.61,-1,-0.9500000000000001,0,3,40,13
-0.32162468960624335,"[(0, 23); (1, 472); (2, 1663)]",0.7000000000000001,-0.07,-0.8,0.88,-0.17,-0.98,-0.06,3,30,10
-3.245315436241611,"[(0, 773); (1, 1385)]",0.8300000000000001,-0.12,-1,0.76,-0.6900000000000001,-0.6,0,1,40,13
-1.3359077687123093,"[(0, 24); (1, 1217); (2, 917)]",0.72,-0.04,-0.6900000000000001,0.63,-0.5,-0.76,-0.03,2,10,3
0.6962204168138467,"[(0, 2156); (1, 2)]",0.86,0,-0.72,0.76,-0.99,-0.85,0,1,40,13
0.12717626280466268,"[(0, 4); (1, 138); (2, 2016)]",0.89,0,-0.73,0.86,-0.19,-0.97,-0.07,3,40,13
0,"[(2, 2158)]",0.88,-0.04,-1,1,0,-0.9400000000000001,-0.03,1,10,3
-0.5838968562345461,"[(0, 94); (1, 289); (2, 1775)]",0.6,-0.2,-0.6900000000000001,0.68,-0.84,-0.71,-0.08,4,40,13
0.009322454771195459,"[(0, 46); (1, 89); (2, 2023)]",0.73,-0.3,-0.6,0.74,-0.61,-0.9400000000000001,-0.03,4,20,6
0.44561333806314296,"[(0, 49); (1, 73); (2, 2036)]",0.84,-0.1,-0.6,0.62,-0.58,-0.97,-0.08,2,20,6
0,"[(1, 2158)]",0.63,0,-1,0.76,-0.74,-0.84,-0.06,1,40,13
0,"[(1, 2); (2, 2156)]",0.79,0,-0.72,0.6,0,-0.6,0,3,30,10
-0.05779921958141184,"[(0, 1); (1, 3); (2, 2154)]",0.72,0,-0.87,0.86,-0.06,-0.9,-0.01,3,20,6
-1.0963206810925858,"[(0, 7); (1, 4); (2, 2147)]",0.81,0,-0.6,0.67,-0.4,-0.79,0,5,10,3
0,"[(1, 9); (2, 2149)]",0.78,-0.02,-0.84,0.72,-0.34,-0.91,-0.05,5,20,6
-1.1634423554451931,"[(0, 43); (1, 1252); (2, 863)]",0.85,-0.07,-0.79,0.88,-0.25,-0.6,0,2,20,6
0,"[(1, 1636); (2, 522)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
0,"[(1, 100); (2, 2058)]",0.6900000000000001,-0.11,-0.77,0.6900000000000001,-0.38,-0.65,-0.02,5,20,6
0.7974044507241258,"[(0, 1); (2, 2157)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-0.4884966300106421,"[(0, 4); (1, 4); (2, 2150)]",1,0,-0.63,0.72,-1,-0.86,-0.03,5,30,10
-9.635689251507626,"[(0, 1433); (1, 725)]",0.8200000000000001,-0.18,-0.87,0.8,-0.88,-1,0,2,20,6
0.3397555634051572,"[(0, 138); (1, 481); (2, 1539)]",0.86,0,-0.72,0.76,-0.99,-0.85,0,1,40,13
0.17619439517559418,"[(0, 17); (1, 68); (2, 2073)]",0.78,-0.01,-0.67,0.71,-0.78,-0.96,-0.05,5,30,10
0.2759446612273856,"[(0, 2); (2, 2156)]",0.84,-0.1,-0.6,0.62,-0.58,-0.97,-0.08,2,20,6
0,"[(2, 2158)]",0.85,-0.2,-0.68,0.61,-1,-0.9500000000000001,0,3,40,13
0.8336079123984459,"[(0, 18); (1, 4); (2, 2136)]",0.86,0,-0.72,0.76,-0.99,-0.85,0,1,40,13
-6.652503724725079,"[(0, 404); (1, 1046); (2, 708)]",0.61,-0.24,-0.6,0.6,-0.37,-0.64,-0.03,3,10,3
-0.12439138113740729,"[(0, 1); (1, 8); (2, 2149)]",0.88,-0.05,-0.6,0.6,-1,-0.8300000000000001,0,2,50,16
0,"[(1, 20); (2, 2138)]",0.63,-0.09,-1,0.6,-0.53,-0.75,0,4,10,3
0.19950053210358282,"[(0, 2); (1, 3); (2, 2153)]",0.91,-0.14,-0.6,0.7000000000000001,-1,-0.99,-0.04,3,20,6
-5.086331323164242,"[(0, 437); (1, 1273); (2, 448)]",0.66,-0.14,-0.6,0.68,-1,-0.6,-0.03,4,10,3
0,"[(1, 1); (2, 2157)]",0.8,-0.1,-1,0.84,0,-0.84,0,5,10,3
0,"[(2, 2158)]",0.71,-0.14,-0.86,0.8,-0.44,-0.6,0,2,20,6
-0.01584817311103228,"[(0, 1); (1, 251); (2, 1906)]",0.99,-0.12,-0.9,0.92,-0.8,-1,0,4,10,3
0,"[(1, 20); (2, 2138)]",0.78,0,-0.9400000000000001,1,-1,-0.67,0,2,30,10
0,"[(1, 1465); (2, 693)]",0.87,-0.01,-0.85,0.93,-0.9500000000000001,-0.64,-0.02,1,30,10
0,"[(2, 2158)]",0.86,0,-0.71,0.76,-1,-0.85,0,1,40,13
0.036357573607662286,"[(0, 130); (1, 102); (2, 1926)]",0.88,-0.05,-0.84,0.77,-0.48,-0.84,0,4,30,10
-0.7355416814473217,"[(0, 746); (1, 118); (2, 1294)]",0.7000000000000001,-0.07,-0.6,0.6,-0.3,-0.6,0,5,10,3
0,"[(2, 2158)]",0.68,-0.01,-0.6,0.6,-1,-0.76,-0.02,6,20,6
-1.7432990422135508,"[(0, 223); (1, 551); (2, 1384)]",0.72,-0.08,-0.64,0.63,-0.5700000000000001,-0.67,-0.06,3,10,3
-0.6665150123631226,"[(0, 17); (1, 174); (2, 1967)]",0.75,-0.04,-0.73,0.81,-0.67,-0.64,-0.01,2,40,13
-0.4316296559063498,"[(0, 44); (1, 141); (2, 1973)]",0.67,-0.06,-0.6,0.76,-0.52,-0.85,-0.04,6,20,6
0.44561333806314296,"[(0, 37); (1, 17); (2, 2104)]",1,0,-0.63,0.72,-1,-0.86,-0.03,5,30,10
-9.348847756976335,"[(0, 702); (1, 1456)]",0.75,0,-0.89,1,0,-0.88,0,1,40,13
0.7905441645973749,"[(0, 20); (1, 6); (2, 2132)]",0.86,0,-0.6,0.97,-0.16,-0.9,-0.07,5,20,6
0,"[(2, 2158)]",0.9500000000000001,0,-0.99,0.6,-1,-1,0,1,50,16
-0.8278339836821568,"[(0, 237); (1, 370); (2, 1551)]",0.76,0,-0.8,0.8300000000000001,-0.19,-0.96,-0.03,4,30,10
0.4148492373181979,"[(0, 27); (1, 89); (2, 2042)]",0.76,-0.18,-0.64,0.67,-0.98,-0.98,-0.05,2,10,3
0,"[(1, 1251); (2, 907)]",0.75,-0.07,-0.76,0.62,-0.76,-0.85,-0.07,1,20,6
0,"[(1, 141); (2, 2017)]",0.9,0,-1,1,0,-0.6,0,2,10,3
-0.20789074139765873,"[(0, 39); (1, 373); (2, 1746)]",0.85,0,-0.6,0.6,-1,-0.9400000000000001,-0.1,7,30,10
0,"[(1, 70); (2, 2088)]",0.85,-0.07,-0.79,0.88,-0.25,-0.6,0,2,20,6
-1.0341193924408336,"[(0, 53); (1, 255); (2, 1850)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-4.875643845335225,"[(0, 425); (1, 1164); (2, 569)]",0.85,-0.2,-0.67,0.6,-1,-0.9500000000000001,0,3,30,10
0.02889960979070592,"[(0, 4); (1, 2148); (2, 6)]",0.6,-0.01,-0.71,0.6,-0.99,-0.92,-0.07,1,20,6
0.7082882373719535,"[(0, 43); (2, 2115)]",0.7000000000000001,0,-0.6,1,0,-1,-0.02,1,40,13
0.12212415750266052,"[(0, 190); (1, 118); (2, 1850)]",0.8200000000000001,-0.18,-0.87,0.8,-0.88,-1,0,2,20,6
0,"[(1, 2158)]",0.9,-0.21,-0.87,0.77,-0.46,-0.99,-0.06,1,50,16
0.8698113740727659,"[(0, 1); (1, 13); (2, 2144)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
0.7082882373719535,"[(0, 1060); (2, 1098)]",0.86,0,-0.72,0.76,-0.99,-0.85,0,1,40,13
0.7159645264278112,"[(0, 139); (2, 2019)]",0.85,0,-0.6,0.6,-0.99,-0.9400000000000001,-0.1,7,30,10
0,"[(1, 2158)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-1.8010982617949627,"[(0, 351); (1, 189); (2, 1618)]",0.73,-0.3,-0.6,0.74,-0.59,-0.9500000000000001,-0.02,4,10,3
1.584597668668315,"[(0, 4); (1, 15); (2, 2139)]",0.86,0,-0.72,0.6,-0.44,-0.99,-0.05,2,40,13
0.8233966796185094,"[(0, 98); (1, 32); (2, 2028)]",0.6,-0.01,-0.6,0.85,0,-0.8200000000000001,0,1,50,16
0.802663355799929,"[(0, 49); (1, 38); (2, 2071)]",0.96,-0.06,-0.88,0.7000000000000001,-0.98,-0.89,0,1,30,10
-3.1425995033699894,"[(0, 263); (1, 352); (2, 1543)]",0.8,-0.02,-0.6,0.62,-0.93,-0.92,-0.04,3,30,10
0,"[(2, 2158)]",0.92,-0.04,-0.72,0.81,-0.78,-0.6900000000000001,-0.05,3,40,13
-1.664430943129636,"[(0, 378); (1, 396); (2, 1384)]",0.85,0,-0.85,0.9500000000000001,0,-0.84,0,3,50,16
0.741706817379018,"[(0, 6); (1, 6); (2, 2146)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
0.9895612857647474,"[(0, 1); (2, 2157)]",0.6,-0.01,-0.6,0.85,0,-0.8200000000000001,0,1,50,16
1.1242880454061723,"[(0, 76); (1, 17); (2, 2065)]",0.86,0,-0.6,0.97,-0.16,-0.9,-0.07,5,20,6
-8.994239491345814,"[(0, 670); (1, 1488)]",0.7000000000000001,0,-0.6,1,0,-1,-0.02,1,40,13
-1.0748790351188364,"[(0, 46); (1, 157); (2, 1955)]",0.86,0,-0.6,0.97,-0.16,-0.9,-0.07,5,20,6
0.8614567290709996,"[(0, 30); (1, 2); (2, 2126)]",0.86,0,-0.72,0.6,-0.44,-0.99,-0.05,2,40,13
-3.5882128414331325,"[(0, 311); (1, 1622); (2, 225)]",0.96,-0.06,-0.88,0.7000000000000001,-0.98,-0.89,0,1,30,10
-2.9878467541681446,"[(0, 298); (1, 1518); (2, 342)]",0.85,0,-0.6,0.6,-0.99,-0.9400000000000001,-0.1,7,30,10
0,"[(2, 2158)]",0.86,0,-0.72,0.76,-0.99,-0.85,0,1,40,13
-7.603394111387016,"[(0, 705); (1, 1114); (2, 339)]",1,0,-0.63,0.72,-1,-0.86,-0.03,5,30,10
0.7379936418226776,"[(0, 7); (1, 1); (2, 2150)]",0.86,0,-0.72,0.6,-0.44,-0.99,-0.05,2,40,13
0.498751330258957,"[(0, 6); (1, 31); (2, 2121)]",0.8200000000000001,0,-0.85,0.76,-0.67,-0.88,-0.02,1,30,10
0.8474111387016672,"[(0, 2158)]",0.8,-0.14,-0.9,0.84,-0.7000000000000001,-0.88,0,1,20,6
-9.64780844271018,"[(0, 1142); (1, 895); (2, 121)]",0.96,-0.1,-1,0.71,-0.98,-0.96,-0.04,1,30,10
-0.5300558106676087,"[(0, 2084); (1, 74)]",0.67,0,-0.76,1,-0.01,-0.84,0,1,50,16
0,"[(1, 83); (2, 2075)]",0.8200000000000001,-0.06,-0.8,1,-0.48,-0.75,-0.04,2,20,6
-0.013924408336276934,"[(0, 3); (1, 24); (2, 2131)]",0.87,0,-1,1,-0.28,-1,0,1,50,16
0,"[(2, 2158)]",0.86,-0.18,-0.96,0.73,-0.22,-1,0,2,30,10
-1.3051436679673643,"[(0, 95); (1, 805); (2, 1258)]",0.87,0,-0.84,0.92,-0.93,-0.64,-0.01,1,20,6
0,"[(2, 2158)]",0.87,-0.05,-0.8200000000000001,0.76,-0.48,-0.84,0,3,20,6
0.7287107029318263,"[(0, 7); (1, 31); (2, 2120)]",0.72,-0.01,-0.71,0.74,-0.99,-0.8300000000000001,-0.05,4,40,13
-1.5158311457963816,"[(0, 106); (1, 113); (2, 1939)]",0.87,0,-0.7000000000000001,0.6,-0.78,-0.91,-0.02,4,30,10
-0.023306136927988646,"[(0, 1); (1, 41); (2, 2116)]",0.79,0,-0.85,0.74,-0.99,-0.85,0,5,20,6
-9.375592763391273,"[(0, 1039); (1, 899); (2, 220)]",0.71,-0.07,-0.63,0.63,-0.5700000000000001,-0.67,-0.06,2,10,3
-0.2526385242993969,"[(0, 50); (1, 134); (2, 1974)]",0.66,-0.06,-0.6,0.76,-0.51,-0.84,-0.04,5,20,6
-4.8430152536360405,"[(0, 455); (1, 1166); (2, 537)]",0.9400000000000001,-0.01,-0.67,0.66,-0.9500000000000001,-0.73,-0.07,3,20,6
-1.7544859879389854,"[(0, 131); (1, 691); (2, 1336)]",0.86,0,-0.6,0.97,-0.16,-0.9,-0.07,5,20,6
-0.2330613692798865,"[(0, 2); (1, 229); (2, 1927)]",0.93,0,-0.6,0.67,0,-0.7000000000000001,-0.06,7,30,10
-1.5876140475345868,"[(0, 93); (1, 217); (2, 1848)]",0.8300000000000001,0,-0.64,1,-0.38,-0.8200000000000001,-0.07,6,10,3
-3.8399191202554093,"[(0, 404); (1, 502); (2, 1252)]",0.8200000000000001,-0.04,-0.6,0.6,-0.92,-0.91,-0.09,6,20,6
-5.143198297268534,"[(0, 647); (1, 399); (2, 1112)]",0.89,0,-0.91,0.62,-0.9400000000000001,-0.9400000000000001,0,2,30,10
-2.1973025895707696,"[(0, 197); (1, 641); (2, 1320)]",0.75,0,-0.7000000000000001,0.9400000000000001,0,-0.74,-0.1,6,10,3
-0.38967860943597016,"[(0, 30); (1, 2127); (2, 1)]",0.75,-0.18,-0.64,0.66,-0.97,-0.97,-0.05,2,10,3
-0.5360411493437389,"[(0, 2); (1, 69); (2, 2087)]",1,-0.04,-0.68,0.73,-0.99,-0.84,-0.05,1,30,10
0,"[(1, 1); (2, 2157)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-0.9005491308974813,"[(0, 90); (1, 1372); (2, 696)]",0.85,-0.07,-0.79,0.88,-0.25,-0.6,0,2,20,6
-0.01957715501951046,"[(0, 1); (1, 2157)]",0.8,-0.02,-0.71,0.62,-0.99,-0.91,-0.04,2,20,6
0,"[(2, 2158)]",0.7000000000000001,0,-0.6,1,0,-1,-0.02,1,40,13
1.1269487813493466,"[(0, 1); (1, 1); (2, 2156)]",0.84,-0.06,-0.81,0.8300000000000001,-0.32,-0.98,-0.05,2,40,13
0.31789570769776515,"[(0, 1191); (1, 44); (2, 923)]",0.8,-0.04,-0.7000000000000001,0.67,-0.9500000000000001,-0.9500000000000001,-0.09,5,30,10
-5.764073785030152,"[(0, 516); (1, 733); (2, 909)]",0.61,0,-0.6,0.86,-0.39,-0.92,-0.08,7,10,3
0.7082882373719535,"[(0, 2158)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
-3.205992195814118,"[(0, 292); (1, 643); (2, 1223)]",0.84,0,-0.6,0.6,-1,-0.93,-0.1,6,30,10
0.8474111387016672,"[(0, 2158)]",0.84,-0.05,-0.66,0.68,-0.92,-0.76,-0.02,1,20,6
0,"[(1, 66); (2, 2092)]",0.7000000000000001,-0.14,-0.86,0.81,-0.44,-0.6,0,2,20,6
-0.8352919474991131,"[(0, 44); (1, 120); (2, 1994)]",0.84,0,-0.6,0.6,-1,-0.93,-0.09,7,20,6
-0.4353586378148279,"[(0, 51); (1, 593); (2, 1514)]",0.86,-0.06,-0.63,1,-0.34,-1,-0.1,3,10,3
-8.319358637814828,"[(0, 639); (1, 1519)]",0.6,0,-0.6,1,0,-0.63,0,1,30,10
0,"[(2, 2158)]",0.86,0,-0.72,0.6,-0.44,-0.99,-0.05,2,40,13
-2.498417878680383,"[(0, 516); (1, 1491); (2, 151)]",0.96,-0.06,-0.88,0.7000000000000001,-0.98,-0.89,0,1,30,10
-0.22187442355445194,"[(0, 5); (1, 62); (2, 2091)]",0.77,-0.05,-0.81,0.68,-0.99,-0.84,-0.09,6,20,6
-5.632887318968563,"[(0, 396); (1, 1128); (2, 634)]",0.68,0,-0.63,0.86,-0.02,-0.9500000000000001,-0.02,3,40,13
-1.5938806075591663,"[(0, 1961); (1, 180); (2, 17)]",0.92,-0.04,-0.72,0.81,-0.78,-0.67,-0.05,2,40,13
-0.2831296361709643,"[(0, 23); (1, 109); (2, 2026)]",0.6,-0.13,-0.6,0.61,-0.05,-0.88,-0.1,4,50,16
-1.591095725891911,"[(0, 126); (1, 1101); (2, 931)]",0.84,-0.06,-0.81,0.8300000000000001,-0.32,-0.98,-0.05,2,40,13
-7.635217237725186,"[(0, 578); (1, 1580)]",0.84,-0.04,-0.79,0.86,-0.06,-1,-0.1,1,40,13
-9.629192511480044,"[(0, 729); (1, 1429)]",0.75,0,-0.9,1,0,-0.88,0,1,50,16
-5.817211777225967,"[(0, 353); (1, 1400); (2, 405)]",0.7000000000000001,-0.14,-0.86,0.81,-0.44,-0.6,0,2,20,6
0,"[(1, 1); (2, 2157)]",0.87,-0.05,-0.8200000000000001,0.76,-0.48,-0.84,0,3,20,6
0.2692052278346874,"[(0, 119); (1, 80); (2, 1959)]",0.7000000000000001,0,-0.6,1,0,-1,-0.02,1,40,13
0,"[(1, 7); (2, 2151)]",0.7000000000000001,0,-0.6,1,0,-1,-0.02,1,40,13
0.8940234125576445,"[(0, 98); (2, 2060)]",0.84,-0.05,-0.66,0.68,-0.92,-0.76,-0.02,1,20,6
0.9570709996467679,"[(0, 7); (1, 6); (2, 2145)]",0.72,-0.01,-0.71,0.74,-0.99,-0.8300000000000001,-0.05,4,40,13
0.712235544519333,"[(0, 8); (1, 45); (2, 2105)]",0.8,-0.04,-0.7000000000000001,0.67,-0.9500000000000001,-0.9500000000000001,-0.09,5,30,10
-0.9440748851995762,"[(0, 233); (1, 264); (2, 1661)]",0.72,-0.01,-0.71,0.74,-0.99,-0.8300000000000001,-0.05,4,40,13
0.7709670095778645,"[(0, 8); (1, 7); (2, 2143)]",0.71,-0.11,-0.6,0.9500000000000001,-0.49,-0.67,-0.1,2,10,3
-5.510503015253636,"[(0, 391); (1, 1666); (2, 101)]",0.77,-0.18,-0.78,0.67,-0.6900000000000001,-0.68,-0.04,2,10,3
